,id,name,accepted,submission,difficulty,link,website,upvotes,comments
3805,35144,High CG Boy,131,287,Difficulty: Implementation 4/50 Concept 4/50,https://www.spoj.com/problems/CGBOY,spoj,5,1
3806,35145,Love Guru,25,112,Difficulty: Implementation 12/50 Concept 12/50,https://www.spoj.com/problems/LOVEGURU,spoj,5,1
3807,35146,Make IUT Great Again,3,16, ,https://www.spoj.com/problems/MIUTGA,spoj,1,0
3808,35147,Bermuda Love Triangle,24,43,Difficulty: Implementation 13/50 Concept 15/50,https://www.spoj.com/problems/BEMINE,spoj,6,2
3809,35150,Line Follower Robot,7,17,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/ILOVEGEO,spoj,1,0
3810,35151,Beautiful Roll Numbers,43,69,Difficulty: Implementation 15/50 Concept 8/50,https://www.spoj.com/problems/NUMBERTH,spoj,8,2
3811,35152,Best Saved For The Last,2,10,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/HEADBANG,spoj,1,0
3812,35154,Coder Or NonCoder,115,264,Difficulty: Implementation 5/50 Concept 6/50,https://www.spoj.com/problems/CODECODE,spoj,9,3
3813,35155,Professional Stalker,1,9, ,https://www.spoj.com/problems/BHAGO,spoj,-1,0
3814,35196,Pandas are the best Lovers,10,23,Difficulty: Implementation 23/50 Concept 23/50,https://www.spoj.com/problems/PALOVE,spoj,6,2
3815,35276,Smallest on the Stack,134,892,Difficulty: Implementation 11/50 Concept 13/50,https://www.spoj.com/problems/MINSTACK,spoj,21,7
3816,35277,DNA of Elf,3,13,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/DNAOFELF,spoj,2,0
3817,35278,Earth Sled Tour,7,24,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/CNURI18H,spoj,5,1
3818,35281,Noel and His Reindeer,12,28,Difficulty: Implementation 20/50 Concept 14/50,https://www.spoj.com/problems/DABRI001,spoj,6,2
3819,35283,Full Sleigh,5,18,Difficulty: Implementation 13/50 Concept 17/50,https://www.spoj.com/problems/TRENOLOT,spoj,5,1
3820,35284,Digit Root,36,102,Difficulty: Implementation 14/50 Concept 19/50,https://www.spoj.com/problems/DIGITROOT,spoj,12,4
3821,35287,Magical Matrices,0,1,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/MAGMAT,spoj,1,0
3822,35295,zig-zag on the golden river,26,120,Difficulty: Implementation 9/50 Concept 15/50,https://www.spoj.com/problems/GRZZ,spoj,11,3
3823,35301,Evaluate Escape Character,7,18,Difficulty: Implementation 9/50 Concept 17/50,https://www.spoj.com/problems/ESCAPE1,spoj,7,2
3824,35337,Faketorial Hashing,1,11,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/FAKEHASH,spoj,1,0
3825,35363,The World of Charges,60,166,Difficulty: Implementation 3/50 Concept 4/50,https://www.spoj.com/problems/CHARGY,spoj,13,4
3826,35381,VALENTINE,10,37,Difficulty: Implementation 11/50 Concept 14/50,https://www.spoj.com/problems/KUMAR2019,spoj,2,0
3827,35435,love and traffic,25,50,Difficulty: Implementation 5/50 Concept 5/50,https://www.spoj.com/problems/LTRAFFIC,spoj,6,2
3828,35535,Bill of Fare,0,0, ,https://www.spoj.com/problems/BILFAR,spoj,0,0
3829,35552,Fibonacci Power Sum,8,25,Difficulty: Implementation 17/50 Concept 30/50,https://www.spoj.com/problems/FIBPWSUM,spoj,4,1
3830,35582,Fibonacci Power Sum (hard),3,13,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/FIBPSUM2,spoj,2,0
3831,35631,Moon Safari (Extreme),2,9,Difficulty: Implementation 42/50 Concept 42/50,https://www.spoj.com/problems/MOON4,spoj,2,0
3832,35669,Consecutive Letters,128,480,Difficulty: Implementation 17/50 Concept 20/50,https://www.spoj.com/problems/CONSEC,spoj,7,2
3833,35672,Try to learn properly,6,43,Difficulty: Implementation 21/50 Concept 21/50,https://www.spoj.com/problems/LDP,spoj,7,2
3834,35674,COLORFUL ARRAY,672,1626,Difficulty: Implementation 20/50 Concept 21/50,https://www.spoj.com/problems/CLFLARR,spoj,64,21
3835,35675,Primes in GCD Table (Hard),2,9,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/PGCD2,spoj,2,0
3836,35716,Trending GCD (Hard),6,14, ,https://www.spoj.com/problems/TGCD2,spoj,1,0
3837,35810,Prismata,0,5,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/PRISMATA,spoj,1,0
3838,35954,New Data Type,22,120,Difficulty: Implementation 6/50 Concept 6/50,https://www.spoj.com/problems/NDT,spoj,1,0
3839,35956,Square Free Number,25,66,Difficulty: Implementation 20/50 Concept 17/50,https://www.spoj.com/problems/SFN,spoj,8,2
3840,35988,Power Play,3,21,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/BAPPP,spoj,1,0
3841,36122,Machine Cooling,30,47,Difficulty: Implementation 1/50 Concept 9/50,https://www.spoj.com/problems/MACHCOOL,spoj,3,1
3842,36123,Plant the potatoes,3,17,Difficulty: Implementation 17/50 Concept 26/50,https://www.spoj.com/problems/POTATOPL,spoj,2,0
3843,36132,Rightful Distribution,61,152,Difficulty: Implementation 8/50 Concept 8/50,https://www.spoj.com/problems/SK_001,spoj,10,3
3844,36134,Ono at the river 1,3,16,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/ONORIVER1,spoj,1,0
3845,36142,Random modulo n,42,74,Difficulty: Implementation 8/50 Concept 15/50,https://www.spoj.com/problems/RANDMOD,spoj,16,5
3846,36144,The Cow Gathering,9,36,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/COWGATH,spoj,2,0
3847,36145,Machine Cooling II,6,35,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/MACHCOOL2,spoj,3,1
3848,36166,Lucifer and Magical Substrings,45,98,Difficulty: Implementation 12/50 Concept 13/50,https://www.spoj.com/problems/MAGSUB1,spoj,14,4
3849,36199,Subset with all Digits,75,226,Difficulty: Implementation 16/50 Concept 19/50,https://www.spoj.com/problems/THECODE,spoj,18,6
3850,36226,Reduce the array,199,684,Difficulty: Implementation 4/50 Concept 6/50,https://www.spoj.com/problems/REDARR2,spoj,15,5
3851,36238,Color Play,49,205,Difficulty: Implementation 10/50 Concept 20/50,https://www.spoj.com/problems/RGBRED,spoj,12,4
3852,36266,Nahid The Reporter,2,12,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/MASUMREPORT,spoj,3,1
3853,36324,Richest_Beggar,61,175,Difficulty: Implementation 4/50 Concept 9/50,https://www.spoj.com/problems/RCB,spoj,7,2
3854,36342,Lasertag,3,9,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/LASERTAG,spoj,2,0
3855,36387,Honest Rectangle,6,20,Difficulty: Implementation 17/50 Concept 34/50,https://www.spoj.com/problems/RECTANGLE,spoj,1,0
3856,36413,Two Sum Query,19,59,Difficulty: Implementation 17/50 Concept 23/50,https://www.spoj.com/problems/TWOSUMQUERY,spoj,4,1
3857,36423,One Eight_Nine,70,194,Difficulty: Implementation 3/50 Concept 9/50,https://www.spoj.com/problems/OEN,spoj,3,1
3858,36424,Abul and Prime Numbers,119,273,Difficulty: Implementation 1/50 Concept 7/50,https://www.spoj.com/problems/APM,spoj,10,3
3859,36441,Funny Prime Factorization,1,49,Difficulty: Implementation 12/50 Concept 9/50,https://www.spoj.com/problems/SITB,spoj,5,1
3860,36528,Being a centipede is tough,28,45,Difficulty: Implementation 6/50 Concept 23/50,https://www.spoj.com/problems/VZLA2019B,spoj,2,0
3861,36529,Challenge Accepted!,11,41,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/VZLA2019C,spoj,1,0
3862,36530,Drawing Polygrams,15,51,Difficulty: Implementation 9/50 Concept 17/50,https://www.spoj.com/problems/VZLA2019D,spoj,5,1
3863,36531,Empanadas,40,75,Difficulty: Implementation 4/50 Concept 11/50,https://www.spoj.com/problems/VZLA2019E,spoj,11,3
3864,36532,Friendship,7,18,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/VZLA2019F,spoj,4,1
3865,36533,Gentleman s Wallet,21,53,Difficulty: Implementation 12/50 Concept 16/50,https://www.spoj.com/problems/VZLA2019G,spoj,9,3
3866,36534,Heroes,1,5, ,https://www.spoj.com/problems/VZLA2019H,spoj,0,0
3867,36537,Koala Fan,9,41,Difficulty: Implementation 13/50 Concept 10/50,https://www.spoj.com/problems/VZLA2019K,spoj,8,2
3868,36538,Learn You a Haskell for Great Good!,1,6, ,https://www.spoj.com/problems/VZLA2019L,spoj,0,0
3869,36563,Hard Fibonacci,20,86,Difficulty: Implementation 20/50 Concept 21/50,https://www.spoj.com/problems/FIBHARD,spoj,7,2
3870,36577,K-transfer journey,9,23,Difficulty: Implementation 23/50 Concept 28/50,https://www.spoj.com/problems/KTRANS,spoj,3,1
3871,36583,Game of Square,37,133,Difficulty: Implementation 11/50 Concept 11/50,https://www.spoj.com/problems/CBIT01,spoj,12,4
3872,36644,Minimum string moves,0,0,Difficulty: Implementation 34/50 Concept 1/50,https://www.spoj.com/problems/ILD18MSM,spoj,1,0
3873,36653,Blind Escape II,4,8,Difficulty: Implementation 23/50 Concept 28/50,https://www.spoj.com/problems/BLINDESC,spoj,3,1
3874,36667,Solution to all the problems,30,144,Difficulty: Implementation 15/50 Concept 11/50,https://www.spoj.com/problems/KTH_INDEX,spoj,13,4
3875,36668,Not So Blind Escape,2,7,Difficulty: Implementation 34/50 Concept 42/50,https://www.spoj.com/problems/NBLINDESC,spoj,2,0
3876,36670,Bipartite Permutation,166,357,Difficulty: Implementation 6/50 Concept 15/50,https://www.spoj.com/problems/BPM,spoj,14,4
3877,36671,Bipartite Permutation (Hard),9,52,Difficulty: Implementation 32/50 Concept 34/50,https://www.spoj.com/problems/BPM2,spoj,6,2
3878,36674,PIZZA,71,416,Difficulty: Implementation 1/50 Concept 13/50,https://www.spoj.com/problems/MOHIBPIZ,spoj,4,1
3879,36704,Projectile Motion,0,8,Difficulty: Implementation 34/50 Concept 26/50,https://www.spoj.com/problems/PROJECTILE,spoj,2,0
3880,36710,To the Bird-planet,7,40,Difficulty: Implementation 17/50 Concept 14/50,https://www.spoj.com/problems/TTBRM,spoj,3,1
3881,36712,Trailing digits,7,62,Difficulty: Implementation 13/50 Concept 13/50,https://www.spoj.com/problems/TRAILDIG,spoj,7,2
3882,36718,Fashionable self-describing numbers,8,51,Difficulty: Implementation 30/50 Concept 34/50,https://www.spoj.com/problems/SELFNUM,spoj,6,2
3883,36789,Linear Diophantine Equation,1,9,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/COUNTDIO,spoj,2,0
3884,36797,GOOD COMMUNICATION,5,12,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/GCOM,spoj,3,1
3885,36860,Epidemic Control,15,29,Difficulty: Implementation 27/50 Concept 24/50,https://www.spoj.com/problems/IBONEC,spoj,6,2
3886,36861,Yet Another Perfect Square Equation,18,58,Difficulty: Implementation 11/50 Concept 19/50,https://www.spoj.com/problems/PERFSQNUM,spoj,9,3
3887,36886,Absurdistans Teaparties,4,13,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/TEAPARTY,spoj,3,1
3888,36896,Supraiden,0,0, ,https://www.spoj.com/problems/SUPRAID,spoj,0,0
3889,36936,K-Divisors,1,10,Difficulty: Implementation 39/50 Concept 39/50,https://www.spoj.com/problems/KDIV,spoj,3,1
3890,36937,Random Magic Trick,5,14,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/RANAGIC,spoj,3,1
3891,36941,AND Queries,2,12,Difficulty: Implementation 23/50 Concept 34/50,https://www.spoj.com/problems/ANDQQ,spoj,4,1
3892,36946,March Of The King,4,13,Difficulty: Implementation 45/50 Concept 45/50,https://www.spoj.com/problems/CHECKMEET,spoj,3,1
3893,36951,HowManyLis,24,136,Difficulty: Implementation 21/50 Concept 22/50,https://www.spoj.com/problems/HMLIS,spoj,7,2
3894,36998,Superpowertree,6,22,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/POWTREE,spoj,2,0
3895,37053,Trailing Zeros,29,54,Difficulty: Implementation 8/50 Concept 16/50,https://www.spoj.com/problems/ALIEN0,spoj,10,3
3896,37114,PermRLE,3,10,Difficulty: Implementation 27/50 Concept 37/50,https://www.spoj.com/problems/GCJ08RND2PD,spoj,4,1
3897,37169,Boba Inversion,34,101,Difficulty: Implementation 15/50 Concept 20/50,https://www.spoj.com/problems/BOBAINV,spoj,10,3
3898,37175,Submatrix Sum of a Sparse Matrix,1,6, ,https://www.spoj.com/problems/BUZZ95,spoj,-1,0
3899,37226,Recursive Sequence (Version III),2,8,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/SPP3,spoj,4,1
3900,37272,Dinostratus Matrices,4,6, ,https://www.spoj.com/problems/DINOMAT,spoj,1,0
3901,37375,Kingdom of Equality,4,11,Difficulty: Implementation 26/50 Concept 26/50,https://www.spoj.com/problems/KEQUALITY,spoj,2,0
3902,37380,Acronym,8,31,Difficulty: Implementation 30/50 Concept 34/50,https://www.spoj.com/problems/ACRYM,spoj,4,1
3903,37387,Modulo Sequence,8,56,Difficulty: Implementation 21/50 Concept 21/50,https://www.spoj.com/problems/MODSEQ,spoj,8,2
3904,37388,Balls and Queries,22,53,Difficulty: Implementation 7/50 Concept 11/50,https://www.spoj.com/problems/QBALL,spoj,9,3
3905,37389,Weird Construction,1,17,Difficulty: Implementation 1/50 Concept 6/50,https://www.spoj.com/problems/KONSTRAKSCHION,spoj,2,0
3906,37390,Colored Development,9,26,Difficulty: Implementation 21/50 Concept 30/50,https://www.spoj.com/problems/BANSTAND,spoj,5,1
3907,37391,Development Colored,4,14,Difficulty: Implementation 30/50 Concept 30/50,https://www.spoj.com/problems/STANDBAN,spoj,4,1
3908,37402,The Attack Titan,33,128,Difficulty: Implementation 6/50 Concept 6/50,https://www.spoj.com/problems/RKRCTAN,spoj,4,1
3909,37420,Anti Hash,5,34,Difficulty: Implementation 42/50 Concept 42/50,https://www.spoj.com/problems/AHASH,spoj,3,1
3910,37422,Recurrence Power Sum,4,25,Difficulty: Implementation 42/50 Concept 45/50,https://www.spoj.com/problems/RECPWSUM,spoj,3,1
3911,37443,Acronym II,4,29,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/ACRYM2,spoj,4,1
3912,37444,Anti Hash II,3,7, ,https://www.spoj.com/problems/AHASH2,spoj,1,0
3913,37446,Breaking Math,1,7,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/BBAD,spoj,2,0
3914,37474,Shuffling Problem,22,101,Difficulty: Implementation 5/50 Concept 8/50,https://www.spoj.com/problems/SHP,spoj,9,3
3915,37475,Base Exploration,17,84,Difficulty: Implementation 9/50 Concept 12/50,https://www.spoj.com/problems/BSEXP,spoj,5,1
3916,37476,Personal LCM,4,35,Difficulty: Implementation 21/50 Concept 30/50,https://www.spoj.com/problems/PRLCM,spoj,4,1
3917,37514,A Summatory (Extreme),10,45,Difficulty: Implementation 34/50 Concept 36/50,https://www.spoj.com/problems/ASUMEXTR,spoj,5,1
3918,37921,Birthday Present,11,37,Difficulty: Implementation 42/50 Concept 34/50,https://www.spoj.com/problems/HBD,spoj,3,1
3919,37922,See you again?,11,50,Difficulty: Implementation 12/50 Concept 12/50,https://www.spoj.com/problems/DST,spoj,3,1
3920,38294,Square Pentagon,40,82,Difficulty: Implementation 17/50 Concept 24/50,https://www.spoj.com/problems/SQPENT,spoj,5,1
3921,38331,Comet Number,25,78,Difficulty: Implementation 7/50 Concept 15/50,https://www.spoj.com/problems/CPDUEL5A,spoj,7,2
3922,38365,Asacoco Prescription,8,43,Difficulty: Implementation 17/50 Concept 26/50,https://www.spoj.com/problems/CPDUEL5B,spoj,2,0
3923,38389,Phasmophobia,8,27,Difficulty: Implementation 39/50 Concept 39/50,https://www.spoj.com/problems/CPDUEL5C,spoj,5,1
3924,38602,Unique Sequence,27,60,Difficulty: Implementation 6/50 Concept 8/50,https://www.spoj.com/problems/FLT,spoj,6,2
3925,39219,Brenden Politeness Filter,21,46,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/BPF1,spoj,1,0
3926,39762,TABTABTAB,15,52,Difficulty: Implementation 9/50 Concept 17/50,https://www.spoj.com/problems/TABY,spoj,3,1
3927,39786,Selling Greeting Cards,21,89,Difficulty: Implementation 11/50 Concept 12/50,https://www.spoj.com/problems/SLNCRD,spoj,7,2
3928,39924,Precious Prizes,10,39,Difficulty: Implementation 17/50 Concept 12/50,https://www.spoj.com/problems/PRIZES,spoj,1,0
3929,40016,Robot World,7,64,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/ROBOWORLD,spoj,2,0
3930,40083,Just Primes,32,111,Difficulty: Implementation 15/50 Concept 17/50,https://www.spoj.com/problems/JPM,spoj,11,3
3931,40084,Just Primes II,8,23,Difficulty: Implementation 34/50 Concept 30/50,https://www.spoj.com/problems/JPM2,spoj,7,2
3932,40148,Distinct Cyclings,2,9,Difficulty: Implementation 42/50 Concept 34/50,https://www.spoj.com/problems/CYCLINGS,spoj,1,0
3933,40192,Battle Of The Bastards - Kings Vs Rooks,4,14,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/BATTLECRY,spoj,3,1
3934,40379,Arithmetic Progression Query,25,85,Difficulty: Implementation 15/50 Concept 15/50,https://www.spoj.com/problems/UPDTARR,spoj,9,3
3935,40457,Mines of Moria,2,11, ,https://www.spoj.com/problems/MORIA,spoj,0,0
3936,40459,The triangle of Pascal modulo 2,16,37,Difficulty: Implementation 22/50 Concept 20/50,https://www.spoj.com/problems/TRIMOD2,spoj,7,2
3937,40468,Mines of Moria II,3,6, ,https://www.spoj.com/problems/MORIA2,spoj,0,0
3938,40469,Watching over the Mines of Moria,8,18,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/MORIA3,spoj,0,0
3939,40501,A Simple Sieve,1,7,Difficulty: Implementation 45/50 Concept 50/50,https://www.spoj.com/problems/ASSIEVE,spoj,3,1
3940,40636,Stacks of boxes,12,45,Difficulty: Implementation 26/50 Concept 34/50,https://www.spoj.com/problems/STACKOFBOXES,spoj,2,0
3941,40639,Escape the New America,8,29,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/RDR2_1,spoj,3,1
3942,40642,Chips Challenge,6,23,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/CHIPSLL,spoj,1,0
3943,40643,The Revenge Of Anti Hash,2,13,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/AHASHREV,spoj,1,0
3944,40667,Ambitious XOXO,17,36,Difficulty: Implementation 11/50 Concept 14/50,https://www.spoj.com/problems/DEV_CP,spoj,5,1
3945,40672,Where Proofless Assumption Fails,26,64,Difficulty: Implementation 9/50 Concept 9/50,https://www.spoj.com/problems/XUDOKU,spoj,4,1
3946,40808,Crowded Music Festival,22,46,Difficulty: Implementation 7/50 Concept 13/50,https://www.spoj.com/problems/FESTIVAL,spoj,9,3
3947,40945,Internet Spamming,5,20,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/SPAM_ATX,spoj,4,1
3948,40982,Teleporters and Gems II,6,33,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/TLPNGEM2,spoj,3,1
3949,41044,Układanie kart - Card stacking,11,29,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/MWPZ017,spoj,1,0
3950,41128,Pierwiastkowanie,10,28,Difficulty: Implementation 6/50 Concept 12/50,https://www.spoj.com/problems/MPPZC,spoj,3,1
3951,41212,Bankomat,9,26,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/SP2004X,spoj,2,0
3952,41213,Diamond Collector,8,21,Difficulty: Implementation 6/50 Concept 12/50,https://www.spoj.com/problems/WTPZ2002C,spoj,2,0
3953,41215,Diamonds,3,20, ,https://www.spoj.com/problems/WTPZ2001G,spoj,0,0
3954,41374,Digit Shifts,0,12,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/DIGSHIFT,spoj,0,0
3955,41455,....,1,11,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/CAN_U_GO,spoj,1,0
3956,41507,GCD Product Sum,13,43,Difficulty: Implementation 6/50 Concept 23/50,https://www.spoj.com/problems/GCDPRDSM,spoj,6,2
3957,41657,GCD Goodness,8,24,Difficulty: Implementation 17/50 Concept 26/50,https://www.spoj.com/problems/GCDGOOD,spoj,2,0
3958,41790,Spy Reloaded,0,3, ,https://www.spoj.com/problems/SPY3,spoj,0,0
3959,41823,Martia Auris 3020,2,6, ,https://www.spoj.com/problems/MARTIA_AURIS,spoj,0,0
3960,41834,Anagrams and GCD,0,10, ,https://www.spoj.com/problems/ANAGCD,spoj,0,0
3961,41890,Anagrams and Divisibility,0,5, ,https://www.spoj.com/problems/ANADIV,spoj,0,0
3962,41944,BitPlay69,82,260,Difficulty: Implementation 27/50 Concept 27/50,https://www.spoj.com/problems/BT69,spoj,5,1
3963,42049,Maximum Sum of the Array,6,73,Difficulty: Implementation 1/50 Concept 3/50,https://www.spoj.com/problems/MASUM,spoj,2,0
